field_x field_y field_ra field_dec index_x index_y index_ra index_dec index_id field_id match_weight FLUX BACKGROUND
435.4699401855469 329.8704528808594 210.91885649115468 -60.38676107601736 435.7444141553017 330.00257058924456 210.95601899723417 -60.37297837539882 99 0 0.9948020530248027 240.47699 6.8752594
291.5352783203125 298.6417236328125 186.6263982331945 -63.08591416070005 291.6921547315003 298.50367763252507 186.64975583885956 -63.09905588091754 100 1 0.9975237610074974 237.33333 6.3774414
165.21128845214844 232.09356689453125 160.97925050394662 -64.37082473872815 164.2427511086027 231.10337260409216 160.73927333118147 -64.39447863390029 101 2 0.9923141336651523 151.04987 4.2644806
557.8080444335938 478.049560546875 220.51582076019756 -47.377864121155696 557.4474056979616 478.01196030683275 220.4823910242061 -47.388141266363796 19 3 0.9854255625314029 150.66908 10.328171
229.2484130859375 444.53143310546875 182.09388005772476 -50.74123523998236 229.15764957667545 444.766768122395 182.0897627963891 -50.72240997973751 3 4 0.9948214702273166 128.22185 11.702377
126.84095001220703 101.57025909423828 138.3430932824118 -69.705515326837 126.85463290630676 101.30773556819207 138.30100331734417 -69.71747245345547 1 5 0.9898150126547106 48.16326 1.6323318
316.2701721191406 188.2772674560547 188.02275035764143 -72.1120844850355 316.6697863975133 188.06403397729338 188.11710970170316 -72.13297586221712 55 7 0.9956687737238717 37.920815 2.6149063
477.621337890625 134.418701171875 232.94920210046294 -73.43703970004844 477.72945885611546 135.0904045611394 232.878423067615 -73.38954723978493 98 8 0.9894540634752845 22.12438 1.308754
317.0065612792969 344.74810791015625 191.89719597622664 -59.673145314862445 317.2331155013312 344.57793522712683 191.93049538952653 -59.68873243892229 7 9 0.9971794813057863 216.8192 8.068405
407.7999267578125 422.41912841796875 204.88837113739743 -53.502576167205525 408.491054082291 422.837027164888 204.97196962350642 -53.466362682478064 39 10 0.9933938627631735 145.41586 10.095642
131.69725036621094 250.55105590820312 158.05717174286983 -61.70428846465193 131.2876816111595 250.5588503183506 158.00618029736447 -61.68535914289847 31 11 0.9942651683534709 67.944176 5.0010376
266.6600646972656 458.6071472167969 186.9838775340214 -50.24669677304037 266.8360997122311 458.85296635657943 187.01004140894446 -50.23060668184814 44 12 0.9946381103924775 53.337753 11.900635
488.9852600097656 309.39202880859375 219.87062753391749 -60.85823354986375 489.34527331876365 309.535699018155 219.91412831807287 -60.83947136902271 8 13 0.9926264021596565 46.35164 5.866581
280.5235595703125 57.23518753051758 161.51976227888707 -80.5385785712235 280.40229749460286 57.12950881943274 161.44637417957654 -80.54020257007008 49 15 0.990499929748687 37.159466 1.0262718
163.3135986328125 496.1041564941406 176.4221953076953 -45.70448538534426 163.35098131153458 496.3255577041522 176.433338078879 -45.690144425409954 80 16 0.9914761843170914 28.567677 13.153572
497.962158203125 194.88461303710938 229.79216583849353 -68.68310358507321 497.7167169146463 195.07697362842532 229.72784832587695 -68.6794711000099 12 17 0.9908962256453256 20.761032 2.3232803
451.9398193359375 500.8076171875 208.7860012391081 -47.288629063268736 452.82631015056944 500.70448019302546 208.8851453976371 -47.28826633486103 24 18 0.9889197660524122 140.40009 11.948883
264.3282470703125 347.9586181640625 183.77969734785276 -58.769124485005754 264.31563455855746 348.2170910028417 183.7864794349577 -58.74890390212806 52 19 0.9972174215177056 113.25546 8.406265
21.956443786621094 283.6319274902344 149.1815395759171 -54.62590246077516 21.593915590083384 284.3721274777419 149.2156408041467 -54.567796650672854 61 20 0.988605465451726 59.07139 5.919426
5.34158182144165 181.3179931640625 137.70886379117482 -58.967836842525195 5.478813203243931 181.4988112330876 137.7421008408096 -58.9669263689619 51 23 0.986671309292982 38.32892 2.794506
322.2812805175781 93.88350677490234 184.55357272693365 -79.30687517081155 322.37230347180645 93.82940604094475 184.58724974554733 -79.31226866101483 29 25 0.992301502067255 24.473143 1.2018795
393.38946533203125 78.85845184326172 215.5937080515829 -80.10948541432191 393.39230216410766 78.86266339338542 215.59664498958543 -80.10891108389428 79 26 0.990389093016361 16.512152 0.978981
568.9664916992188 555.3909912109375 218.90706556973512 -42.111466362971264 568.3953206113099 554.793119988509 218.87688163813473 -42.157745619562334 10 27 0.9803296881762831 133.78975 11.19165
316.0350646972656 226.6607666015625 189.27153613090476 -69.10043077210977 316.20201100597166 226.23444062829628 189.29616552522677 -69.13553498724413 9 28 0.9965234561958833 93.70154 3.6715546
240.01675415039062 425.1450500488281 182.84724641874112 -52.38970106782365 240.44910345820637 425.52865240192443 182.91312304566637 -52.36841805469236 57 29 0.995198086643799 52.456696 11.099472
158.65878295898438 369.95977783203125 170.27556648966683 -54.53405473208809 158.2611350817143 370.39795415041067 170.25186696000011 -54.4910263847442 34 30 0.9947363846801802 50.934467 9.558208
177.7532196044922 151.6024169921875 153.51757754043862 -70.01579120136252 177.65052667474743 151.12991665573315 153.43448114011147 -70.03792053581 26 31 0.9932326939704902 37.36879 2.2478828
449.6111755371094 569.6744384765625 207.37011405087034 -42.45340873589892 449.89619484530215 569.335228036595 207.40419250942048 -42.473684186143934 41 36 0.9861136630621327 108.27139 12.331329
325.06689453125 240.56263732910156 191.59141088970765 -68.07831042048328 325.00796894768564 240.1832205797753 191.57079859926182 -68.10781885476646 63 37 0.9967586650703855 84.485115 4.068077
292.1826477050781 478.76220703125 190.38934233939767 -48.99749566092031 292.05006724493234 479.2475851400576 190.37998137407428 -48.95988582627071 11 38 0.9937080778680313 49.171757 12.26836
130.75665283203125 87.97772979736328 136.46157255477823 -70.53085585781415 130.7117513842125 87.71696685543776 136.40992722887952 -70.53851968841643 77 40 0.9893028275069374 34.480164 1.4988747
363.51409912109375 150.24765014648438 200.7604920834216 -75.24378032744703 365.46025173542114 154.74151255402228 201.2806238836796 -74.88751273374304 87 43 0.5501548614057992 20.488617 1.742712
451.2334289550781 580.870849609375 207.36044914907052 -41.67967988683304 451.36283737869405 580.7195855306081 207.37623390591858 -41.68765831443399 32 45 0.9855462571437199 102.44233 12.163567
325.866943359375 376.994384765625 193.63253695580252 -57.15699778167966 325.99307801553897 376.7457314833738 193.64856223068193 -57.17789139958374 73 46 0.9966813659359615 70.66959 9.160057
42.21018600463867 66.16181182861328 125.43516234014606 -65.66244458903212 39.24957379987518 61.57664614225894 124.57824778795482 -65.61324248906992 96 49 0.8679725677461622 33.114193 1.3473854
511.4783020019531 508.3846435546875 214.87053510808744 -46.06992748225076 511.3329826601022 508.588547164464 214.85096609848134 -46.05808390458651 54 54 0.9868211296480395 85.61385 11.749634
371.48431396484375 329.9207458496094 200.6749674880604 -60.980529780217346 371.3818254168739 329.83155354860463 200.65824224646062 -60.98835778061181 84 55 0.9966358128792345 43.41307 7.1953163
72.77507019042969 33.065284729003906 121.91133335349222 -68.61419503138826 72.98000627462756 33.43059096401811 121.98265751474486 -68.61713443052126 47 57 0.9836833629174114 29.31256 1.1083889
466.36517333984375 534.0081787109375 209.6633456026553 -44.79928525711686 466.4070433776769 533.9366742092063 209.66987442845246 -44.80353417475753 71 63 0.9877035252584643 82.552765 12.338959
223.85116577148438 279.78326416015625 174.13325218725296 -63.09595363044004 222.5100140868321 280.28315071465363 173.94552833764683 -63.019826413756334 14 64 0.9932058805981034 41.78283 5.8211937
36.95945739746094 401.77716064453125 159.29064798944944 -48.260227525523156 36.948970308676564 402.34730370012704 159.3260227975302 -48.22561082204919 27 68 0.9888797742087708 14.3010845 10.369961
7.302147388458252 145.31398010253906 133.7177461022546 -60.6333110261579 7.620933613739453 145.4755135933099 133.761918332343 -60.644707513834355 83 69 0.9855519729938087 18.04595 2.1384544
472.96368408203125 572.6530151367188 209.58684399179253 -42.08541259019064 472.7124574487251 572.4375879170391 209.56784805477804 -42.10070693015179 64 72 0.9851044727911448 81.33765 12.202805
244.34194946289062 277.9122009277344 177.47534562534452 -63.78775382702869 244.0587621332407 277.8079912575016 177.4211983012689 -63.78848834516441 75 82 0.997187145718297 33.63226 5.674053
71.47756958007812 298.16546630859375 155.2228414853226 -56.04317493750069 71.49848164612871 298.1827712512415 155.22839139887014 -56.04322469982324 91 83 0.9922179581745798 25.116514 6.829817
64.57772827148438 400.59912109375 161.809414193468 -49.324537026579975 64.36863065063486 398.9980443655726 161.69218444935208 -49.420132780388606 4 102 0.9871163314824363 10.340301 10.666699
82.5791015625 111.6758804321289 135.31365870045346 -66.55028679401933 81.78383559897094 114.18530758945627 135.61166308193657 -66.39585805811424 81 120 0.9766279198368144 8.213495 1.7914448
255.99520874023438 25.489356994628906 143.61648363461683 -80.93411035879471 255.87972296740048 25.188036091931906 143.47290938973694 -80.94129103620735 86 121 0.9883907653859355 6.147941 0.85828686
250.7194061279297 241.48428344726562 176.41905904814877 -66.71909025224802 250.6790690436247 241.33692965281847 176.4023322383627 -66.72883834527846 53 123 0.9969536510752348 20.821888 4.3479233
539.1047973632812 452.5209655761719 219.57955278655106 -49.47902619021451 538.4319237905155 453.494218923507 219.47187499305335 -49.42575918430114 72 130 0.9858739377437262 34.497234 10.024517
13.991142272949219 189.29751586914062 139.26000320389466 -59.082211532485275 16.198237814963647 187.77537018113418 139.27261555540676 -59.27526000099559 21 157 0.9754331953426607 4.2519045 3.0184708
580.502197265625 225.46913146972656 238.79522413784315 -63.370566405916065 579.9725605935964 224.87103758463388 238.78664556022616 -63.429795022757226 23 162 0.9861051511346905 7.8356752 2.6119251
64.32377624511719 199.79034423828125 144.94024953137156 -61.31906208762448 63.93083809884607 199.2051861806811 144.8376644169383 -61.32810442070254 93 186 0.990004948695942 6.9131145 3.4535227
473.28253173828125 258.21282958984375 220.40938296312783 -65.02415342358202 474.6596722116607 258.38387765413785 220.6278074863516 -64.97460030047804 25 204 0.9905384669446805 6.6203322 4.0596423
