field_x field_y field_ra field_dec index_x index_y index_ra index_dec index_id field_id match_weight FLUX BACKGROUND
41.18966293334961 298.6767272949219 186.59700437714287 -63.09500419948533 41.675020196003985 298.91820605921674 186.64975583885956 -63.09905588091754 1 0 0.9849209257725354 225.61533 20.90953
137.7062225341797 546.3713989257812 208.8325174413132 -47.265187024954685 138.0518173311166 545.9861739682593 208.8851453976371 -47.28826633486103 5 1 0.985445847023213 139.88707 33.330795
242.5662078857422 544.9072265625 220.55818486964893 -47.446788082769565 242.00931986463888 546.0823085609842 220.4823910242061 -47.388141266363796 4 2 0.9846165739613013 135.34721 32.2325
105.64694213867188 198.81105041503906 188.27086899277276 -72.2141471695828 104.55336962995369 199.40748410882958 188.11710970170316 -72.13297586221712 26 5 0.9802946047215356 56.080254 13.869934
176.15768432617188 374.2936706542969 211.1227149738848 -60.43610982755877 174.9457775697101 374.91578704998005 210.95601899723417 -60.37297837539882 129 9 0.9920487240542293 222.25558 26.11383
119.41149139404297 457.74859619140625 204.96363624883412 -53.498517576670174 119.27269986818399 458.0221153553581 204.97196962350642 -53.466362682478064 11 10 0.9918701373449111 136.6865 31.412796
340.06756591796875 569.3268432617188 230.65072855275372 -44.66565670515372 340.4954959511415 569.5394367294386 230.67036472348587 -44.68957279850686 62 11 0.9793077343735413 106.64647 30.412323
231.91021728515625 369.88079833984375 219.99523348413052 -60.85769744967491 231.42652702385513 370.1871449261988 219.9204103554545 -60.8351470683231 0 15 0.9961831157054339 35.745007 25.145115
213.85238647460938 125.22366333007812 214.56507512688324 -80.06724711536624 216.04235665185885 124.42246749053413 215.59664498958543 -80.10891108389428 70 16 0.9666616704882647 25.532463 9.481678
525.0375366210938 193.65338134765625 274.12704422892176 -62.9798865466657 523.2441753626932 194.2787673767346 273.91941194505495 -63.055310545173995 127 17 0.9496323284706559 22.264057 10.2753105
52.00957489013672 353.6273193359375 191.8415058797236 -59.659384220011255 52.792355958573026 353.48026489991565 191.93049538952653 -59.68873243892229 10 18 0.9873637069127315 202.91711 25.293396
112.36466217041016 59.356544494628906 161.2482904972633 -80.52854412533122 112.6227899624777 59.561484781678416 161.44637417957654 -80.54020257007008 30 23 0.9612769107723543 43.693626 7.775448
288.3126220703125 362.5689392089844 229.0928666080632 -60.86861654194119 289.0507036578472 361.3786196881063 229.23707556086364 -60.95724692079151 119 24 0.990754548203794 36.91956 23.933243
92.03533935546875 235.79148864746094 189.40224992075505 -69.1985188434253 91.22670391099295 236.29701716379947 189.29616552522677 -69.13553498724413 130 27 0.9841871477352144 115.99696 16.305725
191.38623046875 565.6650390625 214.8973078304758 -46.09466886507843 190.88883382479509 566.32444895194 214.85096609848134 -46.05808390458651 25 28 0.9841985908434141 80.90454 32.30104
306.4546203613281 566.7896118164062 227.2484211372894 -45.31031604971076 306.4166909003678 567.8164352748742 227.21095529115715 -45.27979470131668 100 29 0.9807017277301568 64.23891 30.895477
272.8954162597656 267.4291687011719 229.29709639248136 -68.60188663671491 274.66724966461663 265.9648847011064 229.72784832587695 -68.6794711000099 23 32 0.978092974993203 36.12217 16.93613
142.14857482910156 111.79186248779297 184.53902301638766 -79.29589204470365 142.19224642083006 111.45691869596288 184.58724974554733 -79.31226866101483 39 33 0.9723494971642821 32.285954 9.382435
96.56185150146484 252.20413208007812 191.69815348665463 -68.201317630871 95.48197303967854 253.01378601002972 191.57027219850826 -68.10809499074833 34 36 0.9843053110188831 92.48438 17.418816
139.9248809814453 582.4520874023438 209.55149878990798 -44.76894886560943 140.91291102454758 581.9581840995393 209.66987442845246 -44.80353417475753 48 37 0.9797107029420807 67.49455 32.014343
232.74310302734375 517.651611328125 219.54478996713343 -49.483758385112544 232.19358864981692 518.7032249732656 219.47187499305335 -49.42575918430114 36 38 0.9879382868829836 55.764824 32.322235
50.12671661376953 389.21929931640625 193.54780759590415 -57.1043850534327 51.206393241511165 388.4718148563113 193.64856223068193 -57.17789139958374 61 45 0.9853861688160751 74.197586 27.618622
221.79116821289062 503.8966369628906 218.26812979930392 -50.54291704508959 220.87720404506854 505.25580391538165 218.15451112001367 -50.45712360036839 63 46 0.9863526568255808 55.596558 32.14296
37.3820686340332 491.263671875 196.42946852214294 -49.72358519013854 40.57292019276517 489.233089099224 196.7277560934651 -49.906218041830186 88 47 0.9410539803032311 48.03443 32.090797
507.6449279785156 368.33624267578125 256.2580330844006 -53.66833382026129 507.57780981930483 375.1252278449479 255.7862952632656 -53.23662832299573 109 49 0.7697942969958639 35.20604 21.705162
255.20802307128906 343.5304260253906 224.10396474988957 -62.791281430041124 255.66635767620073 343.6001973420188 224.18334195108318 -62.78098969639284 105 50 0.995523660476549 29.347569 23.017933
206.8845672607422 577.6481323242188 216.60051405403408 -45.24215656514248 206.2518777011724 578.1878064223322 216.53430804745193 -45.22139083402847 89 54 0.9828186400393448 55.39251 31.625114
31.021514892578125 392.3070068359375 191.33881514670114 -56.362116727940204 33.56310680304048 391.41188446108976 191.59478610119484 -56.488779989552825 117 55 0.9695279400588187 48.90194 27.164436
448.6198425292969 323.7626953125 253.45123207437922 -58.97770955342248 442.01615014188206 326.96114704794525 252.44630500331647 -59.041315534073945 38 58 0.5240745249725021 31.108307 19.219986
369.28570556640625 558.4087524414062 233.82412082833733 -44.91667891840935 370.857785238129 558.0163186899832 233.97193054884283 -44.958337776461136 33 62 0.9739976997488667 52.583664 30.431145
564.779052734375 323.0311584472656 264.517492409399 -53.93243301042887 558.9619072440669 317.34922799527675 264.5231761160794 -54.50010000659131 82 65 0.6956350799369351 25.955185 17.336208
477.80682373046875 350.4071350097656 254.62832666444874 -56.03000858277352 478.3349297961125 350.78641180357835 254.6551280451053 -55.99005750638127 6 72 0.9731431709085806 25.361088 20.792564
301.9770812988281 284.3132629394531 234.30914968071502 -66.72836675705905 302.60980195065025 289.4220040225012 234.17995058658948 -66.31691223423041 64 73 0.5046002302098802 23.99454 17.781725
321.82611083984375 526.7158203125 229.60784385945323 -47.938332590308804 322.44784724166254 527.9824852860537 229.63353192896233 -47.8751950123076 79 76 0.9823469140910338 41.249794 31.229134
306.3548278808594 519.4965209960938 228.02879475880155 -48.68059996959672 306.0486762504438 519.2258123944298 227.9839838975426 -48.73770222559884 74 83 0.9871457620671245 39.412983 31.355694
129.45089721679688 267.5205383300781 199.03153660646652 -67.99726759572833 127.95300804512682 268.3369192782904 198.8124774765342 -67.89456417586727 55 84 0.9849890197639974 24.444645 18.390926
233.78887939453125 317.8736877441406 220.60097938533843 -64.9896392796328 233.8830590537233 317.97996769387714 220.6278074863516 -64.97460030047804 35 97 0.9955046354520372 17.033108 21.362782
394.714111328125 313.7085266113281 247.43896110989724 -61.756309685682055 397.06587777247995 314.4107865536607 247.70572251727518 -61.6334800016349 72 107 0.9722764978442304 13.706324 18.992434
421.9862976074219 203.55853271484375 261.89338286303195 -67.93922878466897 417.6440171234592 209.9119407098571 260.4980560945768 -67.77064917592243 57 112 0.5679560713595645 12.056552 11.4538145
130.98834228515625 219.46083068847656 195.86058233619434 -71.57734055606956 129.6161226258971 219.2413777381963 195.56583166808792 -71.54880388552112 16 115 0.9832928878289604 12.639461 14.950738
280.20965576171875 203.15478515625 234.14786823799415 -73.44551593957165 275.63979473832813 204.90729840286434 232.878423067615 -73.38954723978493 95 117 0.8447444097317369 14.321848 12.689848
66.9410400390625 232.91567993164062 184.65642132655435 -68.4605587651937 62.50918529031637 237.9133990065709 184.39423581736796 -67.96067665609134 116 122 0.49805365307298605 11.274799 16.1713
373.55780029296875 217.58262634277344 252.72627587502677 -69.29274893257181 373.0346175675802 221.82433846082282 252.16611416968863 -69.02764025747592 3 128 0.9238665070541242 12.727533 12.5937
